var name, type , #
RTSunburstBuilderExamples>>basic15>>1>>arg>>m,TxHorizontalSlider class,1,DialogGroupManagerUI class,1,ThreePhaseButtonMorph class,1,PaginatedMorphTreeMorph class,1,SpecDialogWindow class,1,PluggableToggleButtonMorph class,1,PluggableTextFieldMorph class,1,BracketSliderMorph class,1,MethodNameEditor class,1,TabSelectorMorph class,1,GTSpotterStepsBreadcrumb class,1,LoadingMorph class,1,DiffMapMorph class,1,GLMTreeBrick class,1,StringMorphEditor class,1,TxViewDecoratorMorph class,1,GTSpotterItemBrick class,1,HandMorph class,1,PluggableTextMorph class,1,TransferMorph class,1,BottomRightGripMorph class,1,GLMPhlowPharoMethodBrick class,1,AthensFlakeDemo class,1,DialogWindow class,1,ColorSelectorDialogWindow class,1,PasteUpMorph class,1,RubTextSegmentIconBox class,1,GLMScrollPaneBrick class,1,NECMenuMorph class,1,GLMCompositeBrick class,1,ControlButtonMorph class,1,FTTableMorph class,1,TickSelectionCheckboxMorph class,1,TxVerticalSlider class,1,ReflectivityCodeMorph class,1,AbstractFontSelectorDialogWindow class,1,MenuMorph class,1,SpecDropListMorph class,1,GLMLiveLabelBrick class,1,RubPrimarySelectionMorph class,1,GLMTabLabelBrick class,1,RubSegmentIconMenuMorph class,1,DelaySchedulerBackgroundWorkerMorph class,1,CalendarMorph class,1,RubScrolledTextExtra class,1,PasswordDialogWindow class,1,TxAthensCursor class,1,RubSegmentIconMenuItemMorph class,1,IdentityMorphTreeMorph class,1,KeyPrinterMorph class,1,RubTextSegmentIconDisplayer class,1,LazyMorphTreeNodeMorph class,1,GTSpotterHeaderBrick class,1,MorphTreeResizerMorph class,1,PanelMorphWithSplitters class,1,GLMHintableActionButtonBrick class,1,PluggableSliderMorph class,1,GLMRubTextAreaBrick class,1,GLMPluggableTextMorph class,1,ModelDependentDialogWindow class,1,GLMInteractableBrick class,1,PluggableTabBarMorph class,1,PluggableListMorph class,1,FTTableRowMorph class,1,SelectionMorph class,1,GLMTextMorphForEditView class,1,WindowEdgeGripMorph class,1,RubFindReplaceDialogWindow class,1,GTPlaygroundPlayPagesList class,1,GLMPopupBrick class,1,ASZoomerMorph class,1,RubScrollBar class,1,GTSpotterContentsBrick class,1,ASVGMorph class,1,TickSelectionListMorph class,1,GLMApproximateScrollbarBrick class,1,GTSpotterPreviewBrick class,1,TaskbarMorph class,1,MorphTreeChunkPager class,1,GLMEditableLabelBrick class,1,GTSpotterCategoryTitleBrick class,1,GLMBrick class,1,ProceedDialogWindow class,1,GLMLabelBrick class,1,MorphTreeTransformMorph class,1,GLMScrollbarBrick class,1,MorphTreeMorph class,1,LineMorph class,1,ImagePreviewMorph class,1,PanelMorph class,1,TransformWithLayoutMorph class,1,FTPluggableIconListMorphAdaptor class,1,IndentingListItemMorph class,1,MultistateButtonMorph class,1,GLMTabSelectorBrick class,1,GLMPhlowTextBrick class,1,RubSegmentMorph class,1,AthensSceneView class,1,QuestionWithoutCancelDialogWindow class,1,MulticolumnLazyListMorph class,1,QAFeedbackMorph class,1,GTSpotterCategoryBrick class,1,AthensWrapMorph class,1,GLMMorphBrick class,1,TxLayoutViewMorph class,1,GLMRubTextFieldMorph class,1,EllipseMorph class,1,TxViewContainer class,1,GLMScrollListBrick class,1,BracketMorph class,1,TxSlider class,1,GLMStringBrick class,1,TabLabelItem class,1,NewHandleMorph class,1,RubScrolledTextMorph class,1,GLMRubTextFieldBrick class,1,TabMorph class,1,RubColumnDisplayer class,1,RubTextScrollPane class,1,GLMPhlowTableRowBrick class,1,GTSpotterPreviewArrowBrick class,1,GLMAlertBrick class,1,GroupboxMorph class,1,ExampleBuilderMorph class,1,TextMorphForEditorView class,1,VSVersionMorph class,1,CornerGripMorph class,1,TabActionButtonMorph class,1,TextEntryDialogWindow class,1,SpecWindow class,1,BorderedMorph class,1,AlertDialogWindow class,1,ProgressBarMorph class,1,GLMWatcherWindow class,1,SimpleSwitchMorph class,1,QuestionDialogWindow class,1,TopLeftGripMorph class,1,FreeTypeFontSelectorDialogWindow class,1,GLMPagerButtonsPaneBrick class,1,GLMHorizontalBandBrick class,1,PlainGroupboxMorph class,1,PopupChoiceDialogWindowWithMessage class,1,GLMPagerScrollSlidingBrick class,1,EditorFindReplaceDialogWindow class,1,UpdatingMenuItemMorph class,1,GLMHorizontalScrollPaneBrick class,1,WorldMorph class,1,RubAdornmentDisplayer class,1,PopupChoiceOrRequestDialogWindow class,1,HaloMorph class,1,TabLabelMorph class,1,MessageDialogWindow class,1,TaskListMorph class,1,PSMCMergeMorph class,1,StandardWindow class,1,IconicButton class,1,TabGroupMorph class,1,PluggableTabButtonMorph class,1,ErrorDialogWindow class,1,MorphHandlingMiddleButton class,1,NautilusAnnotationDisplayer class,1,GLMCheckboxBrick class,1,MergeDiffMorph class,1,GTSpotterItemActionbarBrick class,1,ListDialogWindow class,1,PluggableMorphListMorph class,1,TabContainerMorph class,1,MenuCapturingMorph class,1,TreeListMorph class,1,FuzzyLabelMorph class,1,DiffChangeMorph class,1,TxCaretCursor class,1,TickDialogWindow class,1,TxWrappingMorph class,1,LazyTabPage class,1,PopupChoiceDialogWindow class,1,ThumbnailMorph class,1,SystemWindow class,1,OverflowRowMorph class,1,MorphTreeColumnButton class,1,ToggleMenuItemMorph class,1,GLMPluggableButtonMorph class,1,PluggableThreePhaseButtonMorph class,1,ToolDockingBarMorph class,1,PluggableTreeMorph class,1,EmbossedStringMorph class,1,OSWindowWorldMorph class,1,GLMRubScrolledTextBrick class,1,ColorPresenterMorph class,1,TxBlockCursor class,1,GLMCollapsableBrick class,1,GLMErrorPopper class,1,HandleMorph class,1,SystemProgressItemMorph class,1,ExpanderMorph class,1,GLMButtonBrick class,1,GTSpotterDropDownMorph class,1,LockableTabMorph class,1,ScrollBar class,1,RubScrolledTextSideRuler class,1,ProportionalSplitterMorph class,1,NautilusWindow class,1,TestInWorldMorph class,1,ExpanderTitleMorph class,1,GLMMorphicSingleSpotter class,1,SearchMorph class,1,GLMActionButtonBrick class,1,CheckboxButtonMorph class,1,GLMRubTextScrollPane class,1,GLMOSWindowWorldMorph class,1,AthensWrapWorldMorph class,1,NECDetailMorph class,1,MorphDropListMorph class,1,Slider class,1,GTSpotterStepBreadcrumbItem class,1,DAPackageAnalyzerCycleDetectionWindow class,1,NautilusPluginManager class,1,ExecutionDisplayMorph class,1,MenuLineMorph class,1,RubCommentAnnotationDisplayer class,1,GLMPagerScrollButtonBrick class,1,SimpleHierarchicalListMorph class,1,IdentifierChooserMorph class,1,EdgeGripMorph class,1,LazyMorphListMorph class,1,RubHoverHighlightSegmentMorph class,1,FTCellMorph class,1,TopRightGripMorph class,1,MenuItemMorph class,1,GLMPaginatedMorphTreeMorph class,1,QANautilusPluginMorph class,1,GLMPagerPanePreviewMorph class,1,RubAnnotationDisplayer class,1,EditableDropListMorph class,1,PluggableMultiColumnListMorph class,1,GLMFoundationBrick class,1,PolygonMorph class,1,OSWindowWorldMorphWithModel class,1,AthensDemoMorph class,1,FileDialogWindow class,1,FontChooserMorph class,1,RubHighlightSegmentMorph class,1,RubSelectorChooserMorph class,1,GLMPrivacyAgreementBrick class,1,RubCodeSizeFeedback class,1,DiffMorph class,1,TabManagerMorph class,1,IncrementalSliderMorph class,1,TRMorph class,1,RubLineNumberDisplayer class,1,SVColorSelectorMorph class,1,LabelMorph class,1,QARubTextSegmentMorph class,1,PluggableDialogWindow class,1,GTSpotterResultsBrick class,1,CustomQuestionDialogWindow class,1,GTSpotterPaneBrick class,1,CheckboxMorph class,1,Morph class,1,SeparatorMorph class,1,GTPlaygroundEditableTabLabel class,1,RubPlainSegmentMorph class,1,MorphicModel class,1,RubCursor class,1,ImageMorph class,1,KMCatcherMorph class,1,GLMScrollPaneBandBrick class,1,PluggableIconListMorph class,1,GLMRubEditingAreaBrick class,1,MorphTreeNodeMorph class,1,LazyTabGroupMorph class,1,GrowlMorph class,1,GLMFormBrick class,1,GLMBandBrick class,1,DockingBarToggleMenuItemMorph class,1,FastDraggingFrameMorph class,1,DockingBarMorph class,1,DAPackageAnalyzerWindow class,1,SpecTransferMorph class,1,SystemProgressMorph class,1,FTEasyListMorph class,1,TextEditorDialogWindow class,1,JobProgressBarMorph class,1,AthensTextMorph class,1,GTPlaygroundBindingsList class,1,RubTextFieldArea class,1,AlphaImageMorph class,1,GLMMorphicSpotter class,1,GLMPopper class,1,DropListMorph class,1,TxScrollbarDecorator class,1,GLMFallbackScrollListBrick class,1,LongMessageDialogWindow class,1,TxBasicViewMorph class,1,GLMHaloBrick class,1,GLMPhlowBrick class,1,GLMSystemWindow class,1,DialogItemsChooserUI class,1,EmbeddedMenuMorph class,1,RubWorkspaceBar class,1,RubScrolledTextExtraSurface class,1,BalloonMorph class,1,GLMPagerScrollBrick class,1,TextMorphForFieldView class,1,AthensPluggableTextMorph class,1,GLMPaneScroller class,1,HColorSelectorMorph class,1,IconicListItem class,1,GLMPagerBrick class,1,ColorChooserMorph class,1,PSMCPatchMorph class,1,DenyDialogWindow class,1,BottomLeftGripMorph class,1,SimpleBalloonMorph class,1,SelectorChooserMorph class,1,DockingBarMenuLineMorph class,1,CollapsedMorph class,1,SimpleButtonMorph class,1,TxTextEditorMorph class,1,GroupWindowMorph class,1,ScrollPane class,1,RubEditingArea class,1,TxEditorDecorator class,1,TickingSpecWindow class,1,AlignmentMorph class,1,GTSpotterMorph class,1,PSMCMergePatchMorph class,1,GLMPagerBarBrick class,1,TransformationMorph class,1,StringMorph class,1,FTColumnResizerMorph class,1,LazyListMorph class,1,FadingMorph class,1,DiffJoinMorph class,1,DockingBarMenuItemMorph class,1,GLMPrintPopper class,1,FTIndentedCellMorph class,1,RubAbstractTextArea class,1,GeneralScrollBar class,1,MorphTreeNavigationBar class,1,AthensWorldMorph class,1,HSVAColorSelectorMorph class,1,PluggableButtonMorph class,1,HiRulerLazyMorph class,1,AbstractResizerMorph class,1,ComposableMorph class,1,GLMEmptyPopupBrick class,1,GLMPhlowListBrick class,1,RubGhostTextDisplayer class,1,LazyMorphTreeMorph class,1,TickSelectionCheckboxButtonMorph class,1,TransformMorph class,1,RubUnderlinedSegmentMorph class,1,GLMPhlowTableBrick class,1,TabBarMorph class,1,GLMStackedScrollPaneBrick class,1,GLMBrickedMorph class,1,NonfocusablePluggableIconListMorph class,1,JobProgressMorph class,1,ReflectivitySourceCodeAgroupation class,1,TickSelectionListNodeMorph class,1,FTTableContainerMorph class,1,RubTextSegmentMorph class,1,AColorSelectorMorph class,1,RubPluggableTextMorph class,1,MenuTitleMorph class,1,GLMPaginatedResizableMorphTreeMorph class,1,FullscreenMorph class,1,DockingBarMenuMorph class,1,DAPackageAnalyzerPackageDependenciesWindow class,1,NOCMenuMorph class,1,HSVColorSelectorMorph class,1,RubTextFieldMorph class,1,AboutDialogWindow class,1,TextMorphForEditView class,1,AthensInteractiveScene class,1,ChooseDropListDialogWindow class,1,GeneralScrollPane class,1,TextMorph class,1,CircleMorph class,1,QARubMenuItemMorph class,1,MorphTreePager class,1
RTRoassalExample>>exampleMenu>>temp>>n,RTMultiLinearColorForIdentity,1
RTRoassalExample>>exampleForceBasedLayoutAnimated>>1>>arg>>e,RTEdge,104
RTGeneralExample>>edges>>temp>>view,RTView,1
RTGrapherExample>>exampleMultipleCurvesStacking>>temp>>maxY,SmallInteger,1
RTRoassalExample>>exampleArrowedLineWithOffset>>temp>>line,RTArrowedLine,1
RTRoassalExample>>exampleCreatingBitmap>>temp>>v,RTView,1
RTGeneralExample>>rotatingLabelsAnimated>>temp>>rotationRatio,BoxedFloat64,1
RTDSMExample>>exampleTopLabelRotation>>temp>>dsm,RTDSM,1
RTAxisAdaptedBuilderExample>>withColorPalette>>temp>>b,RTAxisAdaptedBuilder,1
RTExploraBuilderExample>>exampleClassHierarchy3>>3>>arg>>cls,Collection class,2
RTTimelineExample>>exampleThresholdLines>>temp>>data,Array,1
RTGrapherExample>>examplePopupOnCurves>>temp>>b,RTGrapher,1
RTGrapherDecorationExample>>exampleVerticalAndHorizontalLines>>temp>>ds,RTData,2
RTTimelineExample>>exampleSimpleGantt2>>temp>>s,RTTimelineSet,1
RTComposedShapeExample>>exampleNesting2>>temp>>es,RTGroup,1
RTSunburstBuilderExamples>>basic3>>temp>>b,RTSunburstBuilder,1
RTOpenStreetMapExample>>exampleParis>>temp>>e,RTElement,1
RTComposedShapeExample>>exampleNesting2>>1>>arg>>group,RTGroup,45
RTTimelineExample>>exampleColorPerEntry>>temp>>d,RTVerticalTickLineDecorator,1
RTAnimationExample>>exampleHappy2014>>temp>>x,SmallInteger,180
RTRoassalExample>>exampleBlinking>>1>>arg>>cls,Interval class,1,WeakSet class,1,GCollection class,1,STONTestMap class,1,Alien class,1,ObjectFinalizerCollection class,1,FFITypeArray class,1,Collection class,1,Text class,1,SystemDictionary class,1,Bag class,1,ByteString class,1,WeakActionSequence class,1,RelationSet class,1,RTTextLines class,1,RTOrderedCollection class,1,IdentitySet class,1,SequenceableCollection class,1,LinkedList class,1,AnnouncementSet class,1,SortedCollection class,1,IdentityDictionary class,1,SmallDictionary class,1,FreeTypeCacheLinkedList class,1,CompiledBlock class,1,FLLargeIdentityHashedCollection class,1,FloatArray class,1,IntegerFlagAlien class,1,WeakKeyToCollectionDictionary class,1,Symbol class,1,UUID class,1,IntegerArray class,1,FFICallbackThunk class,1,OCLiteralSet class,1,IdentityBag class,1,MethodDictionary class,1,SmallIdentityDictionary class,1,SparseLargeTable class,1,CairoGlyphsArray class,1,WeakArray class,1,VMCallbackContext64 class,1,ZnMultiValueDictionary class,1,WeakValueDictionary class,1,WeakIdentityKeyDictionary class,1,OrderedCollection class,1,NeoJSONObject class,1,ASTCache class,1,PluggableDictionary class,1,ExternalAddress class,1,DependentsArray class,1,PluggableSet class,1,VMCallbackContext32 class,1,Cubic class,1,WeakKeyDictionary class,1,CharacterSetComplement class,1,Bitmap class,1,LiteralDictionary class,1,AnnouncementSetWithExclusions class,1,CompiledMethod class,1,Matrix class,1,SocketAddress class,1,String class,1,Dictionary class,1,WideSymbol class,1,EnumFontFamExProc class,1,OCKeyedSet class,1,FFIExternalArray class,1,GTExampleContext class,1,FLLargeIdentityDictionary class,1,WideCharacterSet class,1,WeakRegistry class,1,LOGFONTA class,1,MetacelloMethodSectionPath class,1,ProcessList class,1,OCLiteralList class,1,EnumWindowsProc class,1,FFICallbackReturnValue class,1,ColorArray class,1,HashedCollection class,1,ENUMLOGFONTEXA class,1,OrderedIdentityDictionary class,1,ByteSymbol class,1,KeyedTree class,1,RTTextLine class,1,ShortIntegerArray class,1,SparseLargeArray class,1,OPENFILENAME class,1,Semaphore class,1,CompiledCode class,1,PointArray class,1,RTGroup class,1,WordArray class,1,WeakOrderedCollection class,1,CharacterSet class,1,OrderedDictionary class,1,WideString class,1,Heap class,1,Set class,1,Array class,1,ArrayedCollection class,1,GLMMultiValue class,1,Stack class,1,RunArray class,1,FLLargeIdentitySet class,1,ByteArray class,1
RTExploraBuilderExample>>exampleClassHierarchy3>>2>>arg>>cls,Collection class,1
RTGeneralExample>>cellLayout3>>temp>>els,RTGroup,1
RTGrapherExample>>exampleHighlightDataset>>temp>>data,Array,1
RTGrapherExample>>exampleMethodSize2>>temp>>b,RTGrapher,1
RTComposedShapeExample>>exampleNesting1>>temp>>es,RTGroup,1
RTGeneralExample>>group1>>temp>>host2,RTElement,1
RTMondrianExample>>exampleNormalization>>temp>>b,RTMondrian,2
RTMondrianExample>>exampleNestingAndTitle>>temp>>b,RTMondrian,1
RTGrapherExample>>exampleMethods>>temp>>trachelMethods,OrderedCollection,1
RTSunburstBuilderExamples>>basic4>>1>>arg>>cls,TRMouseAbstractDrop class,1,TRMouseRightClick class,1,TRUserInputEvent class,1,TRMouseLeave class,1,TRMouseLeftClick class,1,TRMouseEnter class,1,TRMouseLeftDragStart class,1,TRKeyDown class,1,TRKeyUp class,1,TRMouseDoubleRightClick class,1,TRMouseWheelEvent class,1,TRMouseClick class,1,TRMouseDragLeave class,1,TRMouseDragEnd class,1,TRMouseDoubleClick class,1,TRMouseDragEnter class,1,TRMouseDragDrop class,1,TRMouseDragStart class,1,TRMouseDragOver class,1,TREvent class,1,TRShapeEvent class,1,TRAbstractMouseClick class,1,TRMouseRightDragStart class,1,TRMouseDragging class,1,TRMouseDoubleLeftClick class,1,TRMouseMove class,1,TRKeyboardEvent class,1,TRResizeCanceled class,1,TRAbstractMouseEvent class,1,TRResizeCanvasEvent class,1
RTGeneralExample>>colorWaves>>2>>temp>>va,BoxedFloat64,25
RTExploraBuilderExample>>exampleClassHierarchy2>>temp>>builder,RTExploraBuilder,1
RTLayoutExample>>exampleCircle02>>temp>>v,RTView,1
RTKiviatBuilderExample>>exampleWithArea>>temp>>n,RTMultiLinearColorForIdentity,1
RTRoassalExample>>exampleCodeAuthorship>>temp>>authorsElements,RTGroup,1
RTGeneralExample>>dragonCurve>>temp>>center,Point,2
RTRoassalExample>>exampleLabels>>temp>>es,RTGroup,1
RTRoassalExample>>exampleTwoColumnFlow>>temp>>eb,RTEdgeBuilder,1
RTSVGExample>>fibonacciSpiral>>temp>>elem,RTElement,4
RTGrapherExample>>exampleDoubleYAXis>>temp>>b,RTDoubleGrapher,1
RTRoassalExample>>exampleTwoColumnFlow>>temp>>firstColumn,Array,1
RTRoassalExample>>exampleEdgeTransparency>>temp>>v,RTView,1
RTGrapherBarChartExample>>exampleBarChartWithNegativeValues>>temp>>b,RTGrapher,1
RTAnimationExample>>exampleActive>>temp>>v,RTView,1
RTAnimationExample>>exampleHappy2014>>temp>>el,RTElement,54
RTAnimationExample>>exampleHappy2014>>temp>>size,SmallInteger,1
RTRoassalExample>>exampleAnimationStartStopButton>>temp>>elements,RTGroup,1
RTAnimationExample>>exampleCoolAnimation>>temp>>elements,RTGroup,1
RTGrapherDecorationExample>>exampleDeviation>>temp>>points,OrderedCollection,2
RTExploraBuilderExample>>exampleClassHierarchy3>>1>>arg>>cls,Collection class,1
RTMondrianExample>>exampleRandomGraph>>temp>>nodes,Interval,1
RTLineDecorationExample>>exampleStyledMultiLineStyles>>temp>>addStyle,BlockClosure,1
RTRoassalExample>>exampleEdgeTransparency>>temp>>es,RTGroup,1
RTRoassalExample>>exampleSliderAndCubeHelix>>temp>>v,RTView,1
RTGrapherExample>>exampleSimpleCurve>>temp>>ds,RTData,1
RTRoassalExample>>exampleGroupedLayout>>temp>>group1,RTGroup,1
RTRoassalExample>>exampleBezierLinesUsingObject>>temp>>eb,RTEdgeBuilder,1
RTRoassalExample>>exampleCellLayout>>temp>>substrings,Array,1
RTRoassalExample>>exampleBezier3>>temp>>v,RTView,1
RTSunburstBuilderExamples>>basic8>>temp>>b,RTSunburstBuilder,1
RTGeneralExample>>beziers01>>temp>>els,RTGroup,1
RTRoassalExample>>exampleLabelledEncapsulating>>1>>arg>>cls,RTText class,1,RTExtensibleLabel class,1,RTRoundedBox class,1,RTLineDecoration class,1,RTShape class,1,RTAbstractArrowedLine class,1,RTNoShape class,1,RTBezier3Line class,1,RTSVGPathBezierLine class,1,RTAbstractElementShape class,1,RTDecoratedLine class,1,RTGradientColoredLine class,1,RTLineTail class,1,RTTextPath class,1,RTMultiColoredLine class,1,RTBitmap class,1,RTSVGPathLine class,1,RTDoubleArrowedLine class,1,RTDiamond class,1,RTArrowedLine class,1,RTPolygon class,1,RTStyledLabel class,1,RTEmptyArrowHead class,1,RTSelectiveShape class,1,RTClipBox class,1,RTExtremityLineDecoration class,1,RTArc class,1,RTAbstractLine class,1,RTSVGPath class,1,RTSparkline class,1,RTLine class,1,RTBox class,1,RTLabel class,1,RTCompositeShape class,1,RTLineHead class,1,RTEllipse class,1,RTBezierLine class,1,RTStyledMultiLine class,1,RTOSM class,1,RTSimpleArrowHead class,1,RTDirectedLine class,1,RTEditableLabel class,1,RTMultiLine class,1,RTRotatedLabel class,1,RTArcLine class,1
RTRoassalExample>>exampleMovingGrid>>1>>arg>>value,SmallInteger,290
RTRoassalExample>>exampleChangingCargeInForceLayout>>temp>>v,RTView,1
RTRoassalExample>>exampleforAddWithEdges>>temp>>es,RTGroup,1
RTSVGExample>>southAmerica>>1>>temp>>elem,RTElement,13
RTSVGExample>>animated>>2>>temp>>elem,RTElement,3
RTRoassalExample>>exampleDotIndex>>temp>>maxValue,SmallInteger,1
RTOpenStreetMapExample>>exampleCitySelection>>temp>>v,RTView,1
